Wall time,Step,Value
1543824242.765235,50,849.7808227539062
1543824248.7377307,100,1097.9197998046875
1543824253.373732,150,1426.598388671875
1543824257.992425,200,1432.5245361328125
1543824265.5053084,250,868.8458251953125
1543824270.1355615,300,1428.0621337890625
1543824275.160924,350,1312.261474609375
1543824280.0608804,400,1346.9681396484375
1543824285.958882,450,1114.5452880859375
1543824290.772839,500,1375.9544677734375
1543824296.4026158,550,1170.729736328125
1543824302.6794095,600,1043.7802734375
1543824307.4304361,650,1392.592529296875
1543824313.386156,700,1104.49267578125
1543824319.4651928,750,1079.5556640625
1543824324.8732533,800,1217.9373779296875
1543824329.45013,850,1448.072265625
1543824334.1533084,900,1406.3453369140625
1543824339.1903331,950,1310.4351806640625
1543824344.3554704,1000,1280.2899169921875
1543824349.6903121,1050,1238.9205322265625
1543824355.155576,1100,1206.426513671875
1543824360.700341,1150,1187.7562255859375
1543824366.4679778,1200,1140.2061767578125
1543824371.4026668,1250,1341.014404296875
1543824376.5050783,1300,1294.603759765625
1543824381.082198,1350,1445.2930908203125
1543824386.108631,1400,1316.01953125
1543824391.02539,1450,1345.0157470703125
1543824396.556702,1500,1188.9298095703125
1543824401.8460631,1550,1245.9603271484375
1543824406.8151302,1600,1331.3607177734375
1543824412.0996044,1650,1248.4024658203125
1543824417.1581073,1700,1308.1917724609375
1543824421.9653885,1750,1374.796875
1543824426.8090568,1800,1366.42041015625
1543824432.0286767,1850,1263.54541015625
1543824437.7763638,1900,1145.010986328125
1543824442.832618,1950,1307.0828857421875
1543824450.8099785,2000,819.3990478515625
1543824457.4563394,2050,986.287353515625
1543824464.226929,2100,967.6575927734375
1543824471.7601376,2150,867.968505859375
1543824478.4331489,2200,982.220458984375
1543824484.9180331,2250,1013.3550415039062
1543824491.7165687,2300,965.715087890625
1543824498.780668,2350,927.4461669921875
1543824505.5401266,2400,971.0161743164062
1543824510.3509712,2450,1379.822265625
1543824515.2738402,2500,1348.2283935546875
1543824520.636118,2550,1231.2713623046875
1543824526.1162837,2600,1203.7205810546875
1543824531.5504527,2650,1213.7960205078125
1543824537.283845,2700,1151.1243896484375
1543824542.289695,2750,1322.3289794921875
1543824547.133287,2800,1364.915771484375
1543824552.6880758,2850,1185.8128662109375
1543824557.528135,2900,1369.99072265625
1543824562.9443007,2950,1217.4462890625
1543824567.6679575,3000,1406.517578125
1543824573.0783832,3050,1220.4193115234375
1543824578.0676193,3100,1324.531494140625
1543824583.8537433,3150,1138.59423828125
1543824588.771764,3200,1343.80517578125
1543824593.566784,3250,1384.9603271484375
1543824598.1729348,3300,1440.1802978515625
1543824603.2204034,3350,1308.1859130859375
1543824608.2371514,3400,1317.424072265625
1543824612.951489,3450,1407.661376953125
1543824617.355183,3500,1509.613037109375
1543824623.5613415,3550,1058.3895263671875
1543824628.8139079,3600,1258.7003173828125
1543824633.4072413,3650,1445.6231689453125
1543824638.8821454,3700,1203.769775390625
1543824644.4351103,3750,1187.101318359375
1543824649.129613,3800,1415.528076171875
1543824653.9364607,3850,1377.204833984375
1543824659.584423,3900,1166.20751953125
1543824665.5561209,3950,1103.286376953125
1543824678.85795,4000,486.9716796875
1543824686.5513468,4050,849.8201904296875
1543824693.9915943,4100,879.1774291992188
1543824701.016171,4150,932.6322021484375
1543824708.0261402,4200,933.7757568359375
1543824715.0740604,4250,930.408203125
1543824722.6686928,4300,861.0529174804688
1543824729.8589654,4350,910.9921264648438
1543824735.113135,4400,1256.687744140625
1543824739.7388463,4450,1431.6409912109375
1543824745.1198366,4500,1225.24560546875
1543824749.9924982,4550,1358.2386474609375
1543824755.2380514,4600,1259.1356201171875
1543824760.4714866,4650,1261.296875
1543824765.3367727,4700,1363.651123046875
1543824771.292428,4750,1104.03759765625
1543824776.3337219,4800,1310.8740234375
1543824781.095846,4850,1394.8360595703125
1543824786.4975424,4900,1221.00048828125
1543824791.7102668,4950,1268.033447265625
1543824796.7403467,5000,1316.4630126953125
1543824801.8571994,5050,1292.7452392578125
1543824807.4291232,5100,1183.1087646484375
1543824812.407951,5150,1330.826416015625
1543824817.114119,5200,1409.55029296875
1543824821.5906837,5250,1487.3759765625
1543824827.1141312,5300,1194.4501953125
1543824831.8639033,5350,1398.8157958984375
1543824837.0404058,5400,1275.732421875
1543824842.3256445,5450,1248.7882080078125
1543824847.6121747,5500,1247.928955078125
1543824853.096738,5550,1202.4613037109375
1543824858.6772382,5600,1181.88623046875
1543824863.490005,5650,1377.905517578125
1543824868.8997676,5700,1218.506103515625
1543824873.652373,5750,1394.4244384765625
1543824879.5444877,5800,1116.0518798828125
1543824884.7384262,5850,1274.7464599609375
1543824890.0804245,5900,1236.6434326171875
1543824895.047733,5950,1332.156494140625
1543824907.76574,6000,509.4760437011719
1543824914.296905,6050,1004.784423828125
1543824921.2970722,6100,936.0851440429688
1543824928.0868278,6150,964.3222045898438
1543824935.574875,6200,872.8169555664062
1543824942.4769428,6250,950.5667724609375
1543824950.75979,6300,787.9269409179688
1543824956.9483907,6350,1059.9666748046875
1543824962.4602067,6400,1196.7763671875
1543824967.8530803,6450,1222.6966552734375
1543824972.5576,6500,1411.0494384765625
1543824977.5280862,6550,1333.341552734375
1543824982.6241636,6600,1298.310302734375
1543824987.1492395,6650,1466.0579833984375
1543824992.4721515,6700,1242.2689208984375
1543824997.1649609,6750,1416.0982666015625
1543825002.605432,6800,1214.1170654296875
1543825008.0366788,6850,1214.111572265625
1543825013.6556628,6900,1174.7955322265625
1543825018.0902975,6950,1501.84423828125
1543825023.2563922,7000,1277.2928466796875
1543825028.241991,7050,1326.8221435546875
1543825033.4971907,7100,1259.9447021484375
1543825038.3387964,7150,1366.7158203125
1543825043.6857774,7200,1234.648193359375
1543825049.1190133,7250,1216.0390625
1543825053.965316,7300,1364.955322265625
1543825059.1427455,7350,1277.8673095703125
1543825064.6023026,7400,1209.011962890625
1543825070.0686305,7450,1208.0806884765625
1543825075.2904937,7500,1264.904541015625
1543825080.480652,7550,1273.3272705078125
1543825085.5030897,7600,1315.8167724609375
1543825090.120802,7650,1436.1375732421875
1543825094.5892394,7700,1485.909423828125
1543825100.090197,7750,1198.2138671875
1543825105.457814,7800,1230.793212890625
1543825110.691611,7850,1262.971435546875
1543825115.862389,7900,1276.540283203125
1543825120.9516842,7950,1299.091796875
1543825133.8533785,8000,502.8077392578125
1543825139.854678,8050,1095.5999755859375
1543825147.5633118,8100,848.1519775390625
1543825155.0206022,8150,876.3214111328125
1543825161.703038,8200,981.2652587890625
1543825168.457834,8250,970.88525390625
1543825176.0342743,8300,862.9874877929688
1543825183.7682765,8350,845.6080932617188
1543825189.8320863,8400,1084.0399169921875
1543825195.4887052,8450,1166.4769287109375
1543825200.8600256,8500,1230.0814208984375
1543825205.4584515,8550,1443.431640625
1543825210.2057784,8600,1396.3958740234375
1543825215.4997542,8650,1246.23193359375
1543825220.3084784,8700,1376.3216552734375
1543825225.6118789,8750,1245.58642578125
1543825231.1950183,8800,1181.13916015625
1543825236.4292796,8850,1261.1964111328125
1543825241.6309783,8900,1270.817626953125
1543825246.7454972,8950,1292.29833984375
1543825252.1374016,9000,1223.8426513671875
1543825257.200553,9050,1306.7626953125
1543825261.8034985,9100,1440.3446044921875
1543825266.210872,9150,1506.078369140625
1543825271.9224238,9200,1152.3038330078125
1543825276.7381103,9250,1376.4075927734375
1543825282.6364934,9300,1116.3734130859375
1543825287.2371986,9350,1442.6336669921875
1543825291.481085,9400,1568.32958984375
1543825296.6524146,9450,1276.805908203125
1543825301.3370876,9500,1414.4095458984375
1543825306.243906,9550,1345.2371826171875
1543825312.3109367,9600,1083.3397216796875
1543825317.7130141,9650,1221.997314453125
1543825322.4227378,9700,1406.820556640625
1543825328.3560643,9750,1109.7650146484375
1543825333.5073771,9800,1282.0576171875
1543825337.838111,9850,1532.99072265625
1543825343.0791798,9900,1261.258544921875
1543825348.5010893,9950,1217.381591796875
1543825361.494893,10000,498.6552429199219
1543825368.2212703,10050,975.7511596679688
1543825374.2700438,10100,1086.383056640625
1543825381.5680559,10150,896.659423828125
1543825388.6733189,10200,922.7918090820312
1543825396.3350077,10250,853.7969360351562
1543825403.177698,10300,957.787841796875
1543825410.3099887,10350,917.6031494140625
1543825415.8490937,10400,1189.8323974609375
1543825421.4144027,10450,1186.5802001953125
1543825426.18113,10500,1390.3984375
1543825431.35705,10550,1276.3243408203125
1543825436.4151454,10600,1310.1153564453125
1543825440.7782195,10650,1524.965576171875
1543825446.098632,10700,1241.8017578125
1543825451.4803681,10750,1226.266845703125
1543825456.199767,10800,1404.9691162109375
1543825461.4182928,10850,1268.633056640625
1543825466.2309325,10900,1376.0057373046875
1543825471.3484137,10950,1293.389892578125
1543825476.6389048,11000,1249.0616455078125
