Wall time,Step,Value
1543824242.685517,50,7779.0
1543824248.6606648,100,8475.0
1543824253.2944946,150,8475.0
1543824257.9183197,200,8475.0
1543824265.4301667,250,9555.0
1543824270.0603657,300,9555.0
1543824275.0854716,350,9555.0
1543824279.9851286,400,9555.0
1543824285.877061,450,9695.0
1543824290.6808102,500,9695.0
1543824296.3190029,550,9821.0
1543824302.6036856,600,9929.0
1543824307.351606,650,9929.0
1543824313.297564,700,9929.0
1543824319.3856337,750,9929.0
1543824324.7953422,800,9929.0
1543824329.3674307,850,9929.0
1543824334.0737815,900,9929.0
1543824339.1123605,950,9929.0
1543824344.2692308,1000,9929.0
1543824349.5986316,1050,9929.0
1543824355.0763404,1100,9929.0
1543824360.6204793,1150,9929.0
1543824366.3882952,1200,9929.0
1543824371.3170564,1250,9929.0
1543824376.4269233,1300,9929.0
1543824381.0051513,1350,9929.0
1543824386.0250435,1400,9929.0
1543824390.9438875,1450,9929.0
1543824396.4810963,1500,9929.0
1543824401.766616,1550,9929.0
1543824406.7336817,1600,9929.0
1543824412.0156527,1650,9929.0
1543824417.0720108,1700,9929.0
1543824421.8884404,1750,9929.0
1543824426.727569,1800,9929.0
1543824431.9485183,1850,9929.0
1543824437.692672,1900,9929.0
1543824442.7455873,1950,9929.0
1543824450.7229102,2000,9929.0
1543824457.3749278,2050,9929.0
1543824464.1461163,2100,9929.0
1543824471.6789584,2150,9929.0
1543824478.3525836,2200,9929.0
1543824484.8292255,2250,9929.0
1543824491.631198,2300,9929.0
1543824498.6970456,2350,9929.0
1543824505.4555383,2400,9929.0
1543824510.2605128,2450,9929.0
1543824515.179644,2500,9929.0
1543824520.5508804,2550,9929.0
1543824526.0311482,2600,9929.0
1543824531.4637113,2650,9929.0
1543824537.1937935,2700,9929.0
1543824542.1994388,2750,9929.0
1543824547.0537524,2800,9929.0
1543824552.6071115,2850,9929.0
1543824557.438803,2900,9929.0
1543824562.86366,2950,9929.0
1543824567.5797052,3000,9929.0
1543824572.9937644,3050,9929.0
1543824577.9887075,3100,9929.0
1543824583.770126,3150,9929.0
1543824588.6909547,3200,9929.0
1543824593.4743752,3250,9929.0
1543824598.0883722,3300,9929.0
1543824603.1404798,3350,9929.0
1543824608.1543357,3400,9929.0
1543824612.866524,3450,9929.0
1543824617.270873,3500,9929.0
1543824623.4813716,3550,9929.0
1543824628.7268891,3600,9929.0
1543824633.3184497,3650,9929.0
1543824638.8014302,3700,9929.0
1543824644.3518524,3750,9929.0
1543824649.0321002,3800,9929.0
1543824653.855908,3850,9929.0
1543824659.5014594,3900,9929.0
1543824665.46435,3950,9929.0
1543824678.775309,4000,9929.0
1543824686.4706283,4050,9929.0
1543824693.9089763,4100,9929.0
1543824700.92754,4150,9929.0
1543824707.943432,4200,9929.0
1543824714.9873939,4250,9929.0
1543824722.5834267,4300,9929.0
1543824729.7779531,4350,9929.0
1543824735.0296848,4400,9929.0
1543824739.663109,4450,9929.0
1543824745.0355854,4500,9929.0
1543824749.9094992,4550,9929.0
1543824755.1546516,4600,9929.0
1543824760.388337,4650,9929.0
1543824765.244945,4700,9929.0
1543824771.2103915,4750,9929.0
1543824776.2512944,4800,9929.0
1543824781.008865,4850,9929.0
1543824786.417672,4900,9929.0
1543824791.6270401,4950,9929.0
1543824796.6542816,5000,9929.0
1543824801.77542,5050,9929.0
1543824807.345694,5100,9929.0
1543824812.3206508,5150,9929.0
1543824817.0316238,5200,9929.0
1543824821.4985573,5250,9929.0
1543824827.0292916,5300,9929.0
1543824831.7757902,5350,9929.0
1543824836.955626,5400,9929.0
1543824842.2464342,5450,9929.0
1543824847.5304728,5500,9929.0
1543824853.013271,5550,9929.0
1543824858.597817,5600,9929.0
1543824863.403035,5650,9929.0
1543824868.8188796,5700,9929.0
1543824873.5686545,5750,9929.0
1543824879.4635785,5800,9929.0
1543824884.6464496,5850,9929.0
1543824889.9945276,5900,9929.0
1543824894.965111,5950,9929.0
1543824907.68532,6000,9929.0
1543824914.2151031,6050,9929.0
1543824921.2147746,6100,9929.0
1543824928.0105555,6150,9929.0
1543824935.4955678,6200,9929.0
1543824942.3940587,6250,9929.0
1543824950.6801252,6300,9929.0
1543824956.8738503,6350,9929.0
1543824962.379076,6400,9929.0
1543824967.769972,6450,9929.0
1543824972.4710777,6500,9929.0
1543824977.4396508,6550,9929.0
1543824982.5385592,6600,9929.0
1543824987.0666075,6650,9929.0
1543824992.3813274,6700,9929.0
1543824997.0720527,6750,9929.0
1543825002.519091,6800,9929.0
1543825007.9541674,6850,9929.0
1543825013.566269,6900,9929.0
1543825017.9987125,6950,9929.0
1543825023.176947,7000,9929.0
1543825028.1540673,7050,9929.0
1543825033.4039109,7100,9929.0
1543825038.2538128,7150,9929.0
1543825043.6034675,7200,9929.0
1543825049.034428,7250,9929.0
1543825053.8852491,7300,9929.0
1543825059.059721,7350,9929.0
1543825064.5195115,7400,9929.0
1543825069.9781437,7450,9929.0
1543825075.2067075,7500,9929.0
1543825080.3909624,7550,9929.0
1543825085.4211004,7600,9929.0
1543825090.03791,7650,9929.0
1543825094.5074058,7700,9929.0
1543825100.005078,7750,9929.0
1543825105.3713877,7800,9929.0
1543825110.6082723,7850,9929.0
1543825115.779083,7900,9929.0
1543825120.8673654,7950,9929.0
1543825133.7633975,8000,9929.0
1543825139.774208,8050,9929.0
1543825147.4776688,8100,9929.0
1543825154.9452584,8150,9929.0
1543825161.6209939,8200,9929.0
1543825168.3754106,8250,9929.0
1543825175.9517643,8300,9929.0
1543825183.684473,8350,9929.0
1543825189.7520337,8400,9929.0
1543825195.3959358,8450,9929.0
1543825200.7733533,8500,9929.0
1543825205.374218,8550,9929.0
1543825210.1201193,8600,9929.0
1543825215.4165456,8650,9929.0
1543825220.2238476,8700,9929.0
1543825225.527318,8750,9929.0
1543825231.109488,8800,9929.0
1543825236.3470414,8850,9929.0
1543825241.5434742,8900,9929.0
1543825246.6609178,8950,9929.0
1543825252.0476704,9000,9929.0
1543825257.115956,9050,9929.0
1543825261.7211342,9100,9929.0
1543825266.1294527,9150,9929.0
1543825271.8411267,9200,9929.0
1543825276.6524432,9250,9929.0
1543825282.5535715,9300,9929.0
1543825287.1500497,9350,9929.0
1543825291.4003468,9400,9929.0
1543825296.570915,9450,9929.0
1543825301.2558684,9500,9929.0
1543825306.166555,9550,9929.0
1543825312.22582,9600,9929.0
1543825317.6311338,9650,9929.0
1543825322.3423703,9700,9929.0
1543825328.2697318,9750,9929.0
1543825333.4289527,9800,9929.0
1543825337.7576046,9850,9929.0
1543825342.9940054,9900,9929.0
1543825348.415817,9950,9929.0
1543825361.4194279,10000,9929.0
1543825368.1375396,10050,9929.0
1543825374.186673,10100,9929.0
1543825381.4855955,10150,9929.0
1543825388.5861511,10200,9929.0
1543825396.2541053,10250,9929.0
1543825403.0980394,10300,9929.0
1543825410.2290053,10350,9929.0
1543825415.7677796,10400,9929.0
1543825421.3228476,10450,9929.0
1543825426.098151,10500,9929.0
1543825431.272924,10550,9929.0
1543825436.321964,10600,9929.0
1543825440.6948447,10650,9929.0
1543825446.0140316,10700,9929.0
1543825451.3964167,10750,9929.0
1543825456.120241,10800,9929.0
1543825461.3272262,10850,9929.0
1543825466.1483147,10900,9929.0
1543825471.2578685,10950,9929.0
1543825476.5557096,11000,9929.0
1543825481.97031,11050,9929.0
1543825487.074449,11100,9929.0
1543825492.4855235,11150,9929.0
1543825497.795215,11200,9929.0
1543825502.7922668,11250,9929.0
1543825507.5921235,11300,9929.0
1543825512.68007,11350,9929.0
1543825518.6906025,11400,9929.0
1543825524.1998851,11450,9929.0
1543825528.9712718,11500,9929.0
1543825534.5911868,11550,9929.0
1543825539.4473927,11600,9929.0
1543825544.5378637,11650,9929.0
1543825549.302371,11700,9929.0
1543825554.0552418,11750,9929.0
1543825559.249596,11800,9929.0
1543825564.557296,11850,9929.0
1543825569.5841377,11900,9929.0
1543825574.6498253,11950,9929.0
1543825588.462648,12000,9929.0
1543825595.566666,12050,9929.0
1543825603.510911,12100,9929.0
1543825610.5754242,12150,9929.0
1543825617.7150311,12200,9929.0
1543825624.3601048,12250,9929.0
1543825631.750976,12300,9929.0
1543825638.3794036,12350,9929.0
1543825643.5625942,12400,9929.0
1543825648.3889692,12450,9929.0
1543825654.015368,12500,9929.0
1543825659.1478057,12550,9929.0
1543825663.858019,12600,9929.0
1543825668.9169464,12650,9929.0
1543825674.3005939,12700,9929.0
1543825679.3485985,12750,9929.0
1543825684.4495103,12800,9929.0
1543825689.0186439,12850,9929.0
1543825694.58937,12900,9929.0
1543825699.5321505,12950,9929.0
1543825704.3179412,13000,9929.0
1543825709.4684958,13050,9929.0
1543825715.4184108,13100,9929.0
1543825719.9962583,13150,9929.0
1543825725.392181,13200,9929.0
1543825730.9233444,13250,9929.0
1543825736.6037452,13300,9929.0
1543825742.4038045,13350,9929.0
