Wall time,Step,Value
1542991608.1569586,50,411.9814758300781
1542991622.8925812,100,436.22314453125
1542991636.7272222,150,464.813232421875
1542991649.2268221,200,514.7193603515625
1542991662.449859,250,486.34954833984375
1542991675.4850924,300,493.69451904296875
1542991687.4481802,350,537.7314453125
1542991700.2492726,400,502.5081787109375
1542991713.0318289,450,503.2373046875
1542991726.252134,500,486.4885559082031
1542991739.5489397,550,483.6669006347656
1542991752.1649642,600,511.0751037597656
1542991765.469271,650,483.4349060058594
1542991777.6267452,700,529.2904052734375
1542991789.892304,750,524.7606201171875
1542991802.7185369,800,501.6434326171875
1542991815.188908,850,516.0035400390625
1542991827.9736798,900,503.433837890625
1542991840.803569,950,501.4637451171875
1542991853.9497406,1000,489.4222106933594
1542991866.6599162,1050,506.2685546875
1542991879.1319728,1100,515.8002319335938
1542991892.9616728,1150,465.1414489746094
1542991906.605732,1200,471.62176513671875
1542991919.9293838,1250,482.9060363769531
1542991932.1743608,1300,525.7083740234375
1542991946.1661782,1350,459.76513671875
1542991958.1395833,1400,537.6871337890625
1542991970.5360513,1450,519.2244262695312
1542991984.8910275,1500,448.04644775390625
1542991998.3739355,1550,477.3057556152344
1542992011.387637,1600,494.5793762207031
1542992024.516242,1650,490.09637451171875
1542992037.927641,1700,479.6562194824219
1542992051.0877984,1750,488.8313293457031
1542992065.450486,1800,447.85321044921875
1542992078.360775,1850,498.5054626464844
1542992091.915484,1900,474.71929931640625
1542992105.2886193,1950,481.16680908203125
1542992125.0131464,2000,332.9753112792969
1542992138.1353924,2050,538.1873779296875
1542992151.3011553,2100,489.328369140625
1542992167.3653438,2150,403.17462158203125
1542992183.4507396,2200,399.78997802734375
1542992195.1307557,2250,551.6721801757812
1542992208.8382065,2300,469.607421875
1542992221.7543495,2350,498.43646240234375
1542992233.600012,2400,543.95751953125
1542992246.8728926,2450,487.9537353515625
1542992259.782606,2500,499.14593505859375
1542992271.3642693,2550,556.6890869140625
1542992285.5327406,2600,454.2442626953125
1542992299.3362412,2650,466.2088928222656
1542992312.4696531,2700,490.2279357910156
1542992325.5690637,2750,491.54974365234375
1542992338.782864,2800,487.24267578125
1542992352.1988294,2850,479.7505187988281
1542992364.2941213,2900,532.5623779296875
1542992377.6055133,2950,483.686279296875
1542992392.9119062,3000,420.2494812011719
1542992406.2898088,3050,481.1749572753906
1542992418.8788843,3100,511.4705810546875
1542992431.6396348,3150,504.6606140136719
1542992443.6863585,3200,534.6543579101562
1542992457.7230513,3250,458.4352111816406
1542992471.4344325,3300,469.4080810546875
1542992485.1465018,3350,469.53863525390625
1542992497.9099584,3400,504.54815673828125
1542992510.7887812,3450,500.20404052734375
1542992524.3457003,3500,474.802490234375
1542992537.6389258,3550,484.2843933105469
1542992550.4621992,3600,502.09820556640625
1542992562.039284,3650,556.6485595703125
1542992574.457469,3700,518.6787109375
1542992588.0973961,3750,471.92047119140625
1542992601.3112087,3800,487.18701171875
1542992615.2205906,3850,462.65899658203125
1542992626.5240052,3900,570.0360107421875
1542992638.9958885,3950,516.2167358398438
1542992667.6326888,4000,224.12322998046875
1542992680.256051,4050,516.2832641601562
1542992693.3021555,4100,493.9533996582031
1542992706.5786657,4150,484.9789123535156
1542992718.8983772,4200,522.6944580078125
1542992731.5698674,4250,508.4677429199219
1542992744.1622858,4300,511.5736999511719
1542992758.303828,4350,455.46600341796875
1542992772.2353563,4400,461.9933776855469
1542992784.626434,4450,519.9449462890625
1542992798.2225575,4500,473.40771484375
1542992811.188814,4550,496.7947998046875
1542992824.314116,4600,490.5083312988281
1542992837.6304362,4650,483.66107177734375
1542992852.0197582,4700,447.22857666015625
1542992864.1896377,4750,529.4761352539062
1542992877.996268,4800,466.1635437011719
1542992891.3970351,4850,480.6052551269531
1542992906.1374106,4900,436.6018981933594
1542992919.8335366,4950,469.97418212890625
1542992932.985758,5000,489.55413818359375
1542992945.4760027,5050,515.7077026367188
1542992958.6479497,5100,489.0618896484375
1542992971.2592402,5150,510.7681579589844
1542992983.944556,5200,507.6800537109375
1542992996.527144,5250,511.8078308105469
1542993008.3458858,5300,545.1572875976562
1542993021.1234467,5350,504.0608825683594
1542993033.3743906,5400,525.873046875
1542993046.0480864,5450,508.14178466796875
1542993057.9646127,5500,540.870849609375
1542993071.0095742,5550,493.5944519042969
1542993083.419254,5600,519.0484619140625
1542993095.9290848,5650,514.9068603515625
1542993108.7185733,5700,503.4701232910156
1542993121.5103114,5750,503.4761962890625
1542993136.3107052,5800,434.6847229003906
1542993149.6337397,5850,483.34661865234375
1542993164.316493,5900,438.1812438964844
1542993176.7026696,5950,520.1665649414062
1542993202.541199,6000,248.4790802001953
1542993216.3194525,6050,470.189697265625
1542993230.877866,6100,442.1562805175781
1542993247.7522237,6150,381.1749572753906
1542993262.5387564,6200,435.1033630371094
1542993276.1281211,6250,473.7181396484375
1542993288.9210064,6300,503.3725280761719
1542993302.861849,6350,461.71392822265625
1542993314.8365948,6400,538.1537475585938
1542993327.5879343,6450,505.0866394042969
1542993340.2628462,6500,508.11785888671875
1542993352.5184536,6550,525.6595458984375
1542993365.039024,6600,514.3610229492188
1542993377.21209,6650,529.1397705078125
1542993390.9951382,6700,466.9608154296875
1542993404.3628602,6750,481.6983947753906
1542993416.7605715,6800,519.6016845703125
1542993428.3295214,6850,556.976806640625
1542993441.5538027,6900,486.8160095214844
1542993454.2408693,6950,507.5518798828125
1542993467.1941688,7000,496.97845458984375
1542993480.0218732,7050,502.1370544433594
1542993491.768811,7100,548.5244750976562
1542993503.9534562,7150,528.6749877929688
1542993516.989711,7200,493.9918212890625
1542993529.5980296,7250,510.8213195800781
1542993543.476662,7300,463.87628173828125
1542993556.9957845,7350,476.1734924316406
1542993569.902731,7400,498.926025390625
1542993581.173628,7450,572.126953125
1542993594.382862,7500,487.3774719238281
1542993606.7939913,7550,519.0924072265625
1542993619.6834729,7600,499.84686279296875
1542993632.216475,7650,513.8490600585938
1542993645.0418139,7700,502.0321350097656
1542993658.239016,7750,487.8577575683594
1542993669.6502445,7800,564.7498168945312
1542993681.6724315,7850,535.8429565429688
1542993694.8097901,7900,490.20916748046875
1542993708.2542546,7950,478.9158020019531
1542993731.7620041,8000,275.9323425292969
1542993745.4015174,8050,480.1927490234375
1542993760.9840162,8100,413.0567321777344
1542993774.6686518,8150,470.661865234375
1542993788.3437045,8200,470.7847900390625
1542993802.0978549,8250,468.113037109375
1542993815.6779652,8300,474.01751708984375
1542993828.2168138,8350,513.7420043945312
1542993841.1024678,8400,499.8977355957031
1542993853.2406127,8450,530.7637939453125
1542993865.451867,8500,527.7005615234375
1542993878.9611793,8550,476.6538391113281
1542993892.346792,8600,480.9791564941406
1542993904.5816967,8650,526.50830078125
1542993916.966186,8700,520.2880859375
1542993930.778656,8750,465.9207763671875
1542993944.1805067,8800,480.4365234375
1542993957.2128408,8850,494.0766296386719
1542993970.518838,8900,483.9073791503906
1542993982.370966,8950,543.9511108398438
1542993994.7537553,9000,520.177001953125
1542994006.4017344,9050,553.3641357421875
1542994019.055862,9100,509.1398620605469
1542994031.9001553,9150,501.3564758300781
1542994045.1652231,9200,485.2684631347656
1542994057.1183946,9250,539.1170043945312
1542994069.7097068,9300,511.5649108886719
1542994081.4023924,9350,551.1431884765625
1542994094.047921,9400,509.3179931640625
1542994105.7958505,9450,548.6273803710938
1542994118.483551,9500,507.5712585449219
1542994131.0336118,9550,513.2694091796875
1542994143.4195175,9600,520.03076171875
1542994156.2345128,9650,502.7746887207031
1542994168.0902634,9700,543.727783203125
1542994180.5800936,9750,515.7949829101562
1542994193.464165,9800,499.8763732910156
1542994206.7705853,9850,484.06634521484375
1542994220.0807753,9900,483.81640625
1542994232.1972978,9950,531.785400390625
