Wall time,Step,Value
1543828161.3603396,50,764.9910278320312
1543828169.0953386,100,842.2504272460938
1543828175.6989892,150,988.7652587890625
1543828181.4428172,200,1144.40625
1543828187.950676,250,1004.7210083007812
1543828194.0934184,300,1065.7210693359375
1543828199.7799668,350,1153.622314453125
1543828205.7713127,400,1094.303955078125
1543828211.8812537,450,1071.7548828125
1543828218.1109405,500,1051.3897705078125
1543828224.7171993,550,989.4090576171875
1543828230.3930745,600,1159.5390625
1543828237.3322055,650,940.9283447265625
1543828243.2792706,700,1102.233154296875
1543828249.0877047,750,1130.459716796875
1543828255.5621576,800,1010.38623046875
1543828261.2597609,850,1154.511962890625
1543828267.3391209,900,1078.268798828125
1543828272.9115014,950,1179.0380859375
1543828279.7588086,1000,955.2283935546875
1543828286.1028862,1050,1033.756103515625
1543828291.7636478,1100,1161.8907470703125
1543828298.7249813,1150,938.5900268554688
1543828305.4965491,1200,965.9984741210938
1543828311.8586023,1250,1029.379638671875
1543828317.3265328,1300,1205.2806396484375
1543828324.2432387,1350,946.1829223632812
1543828329.426511,1400,1274.74169921875
1543828335.2227361,1450,1132.2894287109375
1543828342.2445147,1500,931.6539916992188
1543828348.731016,1550,1009.1970825195312
1543828354.8133311,1600,1078.4261474609375
1543828361.0517597,1650,1051.3861083984375
1543828367.234678,1700,1059.9080810546875
1543828373.4783401,1750,1050.3250732421875
1543828380.3533773,1800,950.8282470703125
1543828386.4427738,1850,1076.2205810546875
1543828392.6352239,1900,1059.635009765625
1543828399.111192,1950,1011.748046875
1543828407.7065735,2000,759.6337890625
1543828414.5016992,2050,964.5530395507812
1543828420.5928829,2100,1078.377197265625
1543828428.9728463,2150,778.4368286132812
1543828437.253981,2200,788.63671875
1543828443.3580651,2250,1076.69580078125
1543828450.4957333,2300,916.6232299804688
1543828456.5289385,2350,1091.688232421875
1543828461.803917,2400,1253.0194091796875
1543828467.7976923,2450,1096.0423583984375
1543828474.272475,2500,1012.9884033203125
1543828479.337316,2550,1307.638671875
1543828486.2526426,2600,947.4055786132812
1543828493.1432076,2650,950.3711547851562
1543828499.4684117,2700,1038.8465576171875
1543828506.0319645,2750,998.5126342773438
1543828512.3192067,2800,1043.0264892578125
1543828519.1661053,2850,956.6511840820312
1543828524.6606646,2900,1198.3341064453125
1543828530.7920167,2950,1070.8104248046875
1543828537.789837,3000,935.3112182617188
1543828544.6215854,3050,959.408935546875
1543828550.545977,3100,1111.9285888671875
1543828556.7654324,3150,1057.6031494140625
1543828562.2876244,3200,1195.00439453125
1543828568.6461794,3250,1032.9398193359375
1543828575.0989368,3300,1016.2962646484375
1543828581.2558103,3350,1066.465576171875
1543828587.557149,3400,1043.181640625
1543828593.10422,3450,1191.23681640625
1543828599.4442084,3500,1034.6708984375
1543828605.4745255,3550,1089.9500732421875
1543828611.6835988,3600,1058.435791015625
1543828616.9792778,3650,1249.3038330078125
1543828622.9319136,3700,1104.5653076171875
1543828629.916888,3750,936.8982543945312
1543828636.6498916,3800,973.7896118164062
1543828643.0584502,3850,1023.6339721679688
1543828648.3043692,3900,1258.877197265625
1543828654.3862376,3950,1080.214111328125
1543828668.6833584,4000,452.6249694824219
