Wall time,Step,Value
1543547130.6253142,50,4331.0
1543547139.239957,100,4331.0
1543547146.60282,150,4331.0
1543547152.979597,200,4331.0
1543547160.1576777,250,4441.0
1543547166.9753902,300,4441.0
1543547173.1891754,350,4441.0
1543547179.7139993,400,4441.0
1543547186.185475,450,4441.0
1543547192.8930144,500,4441.0
1543547199.9980307,550,4593.0
1543547206.3048768,600,4593.0
1543547213.7787216,650,4593.0
1543547220.068827,700,4593.0
1543547226.1568134,750,4593.0
1543547233.066594,800,4617.0
1543547239.0834086,850,4617.0
1543547245.6030014,900,4675.0
1543547251.6665056,950,4675.0
1543547258.8548014,1000,4675.0
1543547265.5909302,1050,4675.0
1543547271.7498193,1100,4675.0
1543547279.074647,1150,4675.0
1543547286.2033873,1200,4675.0
1543547293.069549,1250,4675.0
1543547298.8267663,1300,4675.0
1543547306.2192502,1350,4675.0
1543547311.922764,1400,4675.0
1543547318.063944,1450,4675.0
1543547325.3542526,1500,4675.0
1543547332.3317232,1550,4675.0
1543547338.8554668,1600,4675.0
1543547345.63118,1650,4675.0
1543547352.335637,1700,4675.0
1543547358.963386,1750,4675.0
1543547366.3604453,1800,4675.0
1543547372.8478708,1850,4675.0
1543547379.5037708,1900,4675.0
1543547386.435415,1950,4675.0
1543547395.4522998,2000,4675.0
1543547404.118746,2050,4675.0
1543547412.444764,2100,4675.0
1543547423.7844214,2150,4675.0
1543547434.7490594,2200,4675.0
1543547440.0011451,2250,4675.0
1543547447.0400298,2300,4675.0
1543547453.5255332,2350,4675.0
1543547459.2599342,2400,4675.0
1543547465.677083,2450,4675.0
1543547472.5285625,2500,4675.0
1543547477.9570584,2550,4675.0
1543547485.358475,2600,4675.0
1543547492.555176,2650,4675.0
1543547499.4210458,2700,4675.0
1543547506.278296,2750,4675.0
1543547513.1576931,2800,4675.0
1543547520.3221707,2850,4675.0
1543547526.210966,2900,4675.0
1543547532.673454,2950,4675.0
1543547540.048995,3000,4675.0
1543547547.3037565,3050,4675.0
1543547553.7027025,3100,4675.0
1543547560.275695,3150,4675.0
1543547566.2209034,3200,4675.0
1543547573.0094671,3250,4675.0
1543547579.977319,3300,4675.0
1543547586.4223378,3350,4675.0
1543547593.024279,3400,4675.0
1543547599.2256825,3450,4675.0
1543547605.9762414,3500,4675.0
1543547612.3357706,3550,4675.0
1543547619.057126,3600,4675.0
1543547624.7383633,3650,4675.0
1543547631.1534991,3700,4675.0
1543547638.635299,3750,4675.0
1543547645.6343126,3800,4675.0
1543547652.5551767,3850,4675.0
1543547658.0258284,3900,4675.0
1543547664.4573228,3950,4675.0
1543547678.7174351,4000,4675.0
1543547688.166779,4050,4675.0
1543547699.6931267,4100,4675.0
1543547711.2499378,4150,4675.0
1543547720.1030855,4200,4675.0
1543547726.6046512,4250,4675.0
1543547732.7849262,4300,4675.0
1543547739.809713,4350,4675.0
1543547746.6697493,4400,4675.0
1543547752.7541645,4450,4675.0
1543547759.2907696,4500,4675.0
1543547765.3753874,4550,4675.0
1543547772.1888704,4600,4675.0
1543547778.9126453,4650,4675.0
1543547786.2275567,4700,4675.0
1543547792.1800096,4750,4675.0
1543547799.0802722,4800,4675.0
1543547806.0217962,4850,4675.0
1543547813.4304156,4900,4675.0
1543547820.5821712,4950,4675.0
1543547826.7411516,5000,4675.0
1543547833.0888443,5050,4675.0
1543547839.4097567,5100,4675.0
1543547846.0648923,5150,4675.0
1543547852.8220475,5200,4675.0
1543547859.4615195,5250,4675.0
1543547865.3221498,5300,4675.0
1543547871.9543765,5350,4675.0
1543547878.1545134,5400,4675.0
1543547884.7252324,5450,4675.0
1543547890.731954,5500,4675.0
1543547897.68452,5550,4675.0
1543547903.9977598,5600,4675.0
1543547910.4093337,5650,4675.0
1543547916.9258888,5700,4675.0
1543547923.372975,5750,4675.0
1543547931.014849,5800,4675.0
1543547937.7675035,5850,4675.0
1543547945.446298,5900,4675.0
1543547951.8102531,5950,4675.0
1543547966.37634,6000,4675.0
1543547975.246215,6050,4675.0
1543547985.0333128,6100,4675.0
1543547997.0373118,6150,4675.0
