Wall time,Step,Value
1543210121.2520294,50,435.3867492675781
1543210135.3292766,100,456.7997131347656
1543210148.2259812,150,498.85205078125
1543210160.0933158,200,542.4349975585938
1543210172.875739,250,503.4217529296875
1543210185.2863302,300,518.5467529296875
1543210197.012278,350,549.0217895507812
1543210209.1501637,400,530.30078125
1543210221.1807024,450,535.1030883789062
1543210233.4022367,500,526.6084594726562
1543210246.2022688,550,502.768310546875
1543210257.9294922,600,548.919189453125
1543210270.9863007,650,493.0277404785156
1543210282.8487442,700,542.7420043945312
1543210294.5839756,750,548.625732421875
1543210307.0978775,800,514.4462890625
1543210318.6086304,850,559.6654052734375
1543210330.687165,900,533.140380859375
1543210342.4218137,950,548.8204956054688
1543210355.331903,1000,498.5121154785156
1543210367.7374294,1050,518.9070434570312
1543210379.4818552,1100,548.2650146484375
1543210392.6392617,1150,489.1331787109375
1543210405.555415,1200,498.5469665527344
1543210418.2177057,1250,508.3642272949219
1543210429.5382843,1300,569.01904296875
1543210442.917965,1350,481.1643371582031
1543210454.248967,1400,568.50048828125
1543210466.1917486,1450,539.203125
1543210479.2979681,1500,491.0886535644531
1543210492.0360672,1550,505.3279724121094
1543210504.3747964,1600,521.9103393554688
1543210516.8993685,1650,513.9424438476562
1543210530.034582,1700,490.0199890136719
1543210542.5824418,1750,513.0094604492188
1543210555.7890728,1800,487.3333435058594
1543210568.1144602,1850,522.439697265625
1543210580.6182208,1900,515.0147094726562
1543210593.2903569,1950,507.98529052734375
1543210610.7551603,2000,368.4136962890625
1543210627.3443444,2050,542.1119384765625
1543210640.5450702,2100,488.1207275390625
1543210655.8549244,2150,420.4049072265625
1543210669.349449,2200,477.1549377441406
1543210680.1737568,2250,595.7071533203125
1543210693.1774294,2300,495.2178649902344
1543210705.3418686,2350,529.5908203125
1543210716.7502217,2400,565.0067138671875
1543210728.9639356,2450,527.5934448242188
1543210741.6994667,2500,505.7115783691406
1543210752.9458756,2550,573.2037963867188
1543210766.2839122,2600,482.743896484375
1543210779.384651,2650,491.6330261230469
1543210792.1338763,2700,505.21319580078125
1543210804.8750794,2750,505.82147216796875
1543210817.4990783,2800,510.2879943847656
1543210830.4607115,2850,497.0345153808594
1543210842.0698159,2900,555.1532592773438
1543210854.4289253,2950,521.3904418945312
1543210867.7151794,3000,484.74835205078125
1543210880.9020429,3050,488.6231994628906
1543210893.1778498,3100,524.997802734375
1543210905.6031883,3150,518.4677734375
1543210917.305307,3200,550.6968383789062
1543210929.8940773,3250,511.67230224609375
1543210942.6576326,3300,504.6533508300781
1543210955.0620131,3350,519.2786254882812
1543210967.5591354,3400,515.5772094726562
1543210979.5133033,3450,539.1760864257812
1543210992.0644917,3500,513.1640014648438
1543211004.3100312,3550,526.0926513671875
1543211016.8901708,3600,512.0833129882812
1543211028.3617692,3650,562.1128540039062
1543211040.722019,3700,521.1359252929688
1543211054.1494951,3750,479.511962890625
1543211067.1023905,3800,497.16485595703125
1543211080.0503783,3850,497.5348205566406
1543211091.2643604,3900,574.9020385742188
1543211103.5570908,3950,524.3713989257812
1543211134.913169,4000,204.6442108154297
1543211151.7427793,4050,521.11962890625
1543211166.7691796,4100,428.43634033203125
1543211182.453786,4150,410.3694152832031
1543211196.7510927,4200,450.36041259765625
1543211211.3601475,4250,442.98919677734375
1543211224.3801322,4300,496.0461730957031
1543211237.3859415,4350,495.1678466796875
1543211250.2893465,4400,499.2320861816406
1543211262.2377763,4450,545.8319702148438
1543211274.74708,4500,514.9406127929688
1543211286.7683065,4550,536.0507202148438
1543211299.4186869,4600,509.43841552734375
1543211311.9206479,4650,515.2536010742188
1543211325.2234569,4700,484.37176513671875
1543211336.9988284,4750,547.3099975585938
1543211349.823931,4800,502.2833251953125
1543211362.703385,4850,500.13629150390625
1543211376.1203084,4900,479.9153747558594
1543211389.1713557,4950,493.3955078125
1543211401.19539,5000,535.8882446289062
1543211413.4258652,5050,526.85546875
1543211425.5897384,5100,529.6013793945312
1543211438.1430655,5150,513.1661376953125
1543211450.73374,5200,511.7938232421875
1543211463.1933184,5250,517.1077270507812
1543211474.89942,5300,550.5368041992188
1543211487.4066186,5350,515.0029907226562
1543211499.5584576,5400,530.2052612304688
1543211512.027212,5450,516.7307739257812
1543211523.7738883,5500,548.6558227539062
1543211536.5743833,5550,503.1473388671875
1543211548.8790143,5600,523.64306640625
1543211561.177977,5650,523.8667602539062
1543211573.6160326,5700,517.8392944335938
1543211586.0131423,5750,519.8477172851562
1543211599.4574122,5800,479.16339111328125
1543211612.2733235,5850,502.61395263671875
1543211625.9506023,5900,470.6915283203125
1543211638.1004798,5950,530.249755859375
1543211667.548092,6000,217.93365478515625
1543211681.6541052,6050,537.765380859375
1543211695.012875,6100,484.732666015625
1543211710.8380976,6150,406.7538146972656
1543211725.4472845,6200,440.9452209472656
1543211739.9208539,6250,445.948486328125
1543211752.1528342,6300,526.8532104492188
1543211765.3868032,6350,486.607421875
1543211777.3960786,6400,536.663330078125
1543211790.0696163,6450,508.23223876953125
1543211802.5648704,6500,515.5568237304688
1543211814.7964365,6550,526.8317260742188
1543211827.0722022,6600,524.9409790039062
1543211839.1416798,6650,533.8789672851562
1543211852.7441237,6700,473.4151611328125
1543211865.987989,6750,486.4634094238281
1543211878.1949525,6800,527.6814575195312
1543211889.636198,6850,563.5070190429688
1543211902.718298,6900,492.2819519042969
1543211915.2302604,6950,514.9129638671875
1543211927.9991028,7000,504.5657043457031
1543211940.5392938,7050,513.9401245117188
1543211952.288686,7100,548.4402465820312
1543211964.386694,7150,532.609375
1543211977.197293,7200,502.734619140625
1543211989.650233,7250,517.3912353515625
1543212003.155781,7300,477.02996826171875
1543212016.7121735,7350,474.9017639160156
1543212029.5708268,7400,500.9070129394531
1543212040.9040906,7450,568.7728271484375
1543212054.0659978,7500,489.31268310546875
1543212066.4341905,7550,521.192626953125
1543212079.240168,7600,502.9478454589844
1543212091.751593,7650,514.9867553710938
1543212104.3791978,7700,510.0735168457031
1543212117.654033,7750,485.11053466796875
1543212129.0696847,7800,564.7938232421875
1543212141.1051948,7850,535.4268188476562
