Wall time,Step,Value
1543189525.194777,50,6341.0
1543189536.205347,100,7173.0
1543189546.2330298,150,7339.0
1543189556.1128583,200,7339.0
1543189567.156916,250,7339.0
1543189578.4310658,300,7645.0
1543189587.7750618,350,7645.0
1543189597.9011688,400,7747.0
1543189607.1628058,450,7747.0
1543189616.4258828,500,7747.0
1543189626.4044082,550,7747.0
1543189635.3771815,600,7747.0
1543189644.7903614,650,7747.0
1543189655.2262986,700,7749.0
1543189667.9386604,750,7749.0
1543189678.2064571,800,7749.0
1543189686.125784,850,7749.0
1543189696.2939086,900,7749.0
1543189707.0277328,950,7749.0
1543189720.3120818,1000,7749.0
1543189732.661339,1050,7749.0
1543189744.5329058,1100,7749.0
1543189756.6818995,1150,7749.0
1543189768.4400046,1200,7749.0
1543189778.964757,1250,7749.0
1543189788.4307377,1300,7749.0
1543189798.1971397,1350,7749.0
1543189807.5587611,1400,7749.0
1543189817.6264749,1450,7749.0
1543189829.0709696,1500,7749.0
1543189839.270235,1550,7749.0
1543189849.8358173,1600,7749.0
1543189859.6196125,1650,7749.0
1543189868.8525898,1700,7749.0
1543189879.9173949,1750,7749.0
1543189891.1302526,1800,7749.0
1543189901.6809683,1850,7749.0
1543189910.0824919,1900,7749.0
1543189919.0666943,1950,7749.0
1543189938.124523,2000,7749.0
1543189950.2795315,2050,7749.0
1543189962.9295533,2100,7749.0
1543189976.6244037,2150,7749.0
1543189988.7297192,2200,7749.0
1543189997.2923038,2250,7749.0
1543190005.8846679,2300,7749.0
1543190016.107192,2350,7749.0
1543190027.4023373,2400,7749.0
1543190036.7666566,2450,7749.0
1543190046.1832623,2500,7749.0
1543190057.4034126,2550,7749.0
1543190067.194006,2600,7749.0
1543190076.5730164,2650,7749.0
1543190087.6896482,2700,7749.0
1543190097.855556,2750,7749.0
1543190108.6344888,2800,7749.0
1543190117.929851,2850,7749.0
1543190128.0836082,2900,7749.0
1543190138.375723,2950,7749.0
1543190157.9043403,3000,7749.0
1543190170.1695082,3050,7749.0
1543190183.1419163,3100,7749.0
1543190194.841878,3150,7749.0
1543190207.2413785,3200,7749.0
1543190217.285566,3250,7749.0
1543190226.5922549,3300,7749.0
1543190235.8834233,3350,7749.0
1543190247.2759542,3400,7749.0
1543190258.0024564,3450,7749.0
1543190268.7675326,3500,7749.0
1543190278.7236297,3550,7749.0
1543190288.7451751,3600,7749.0
1543190297.060433,3650,7749.0
1543190308.2853975,3700,7749.0
1543190316.9954438,3750,7749.0
1543190326.7757714,3800,7749.0
1543190337.8224263,3850,7749.0
1543190347.242869,3900,7749.0
1543190357.5526202,3950,7749.0
1543190376.5304167,4000,7749.0
1543190389.7473066,4050,7749.0
1543190402.8405223,4100,7749.0
1543190414.0940819,4150,7749.0
1543190424.8407638,4200,7749.0
1543190433.9840198,4250,7749.0
1543190443.7881088,4300,7749.0
1543190454.9343543,4350,7749.0
1543190465.215672,4400,7749.0
1543190474.8411562,4450,7749.0
1543190485.6930392,4500,7749.0
1543190495.8032386,4550,7749.0
1543190506.4413362,4600,7749.0
1543190517.002316,4650,7749.0
1543190525.519606,4700,7749.0
1543190535.4623392,4750,7749.0
1543190544.9786544,4800,7749.0
1543190555.4034722,4850,7749.0
1543190565.169205,4900,7749.0
1543190575.437313,4950,7749.0
1543190594.1553023,5000,7749.0
1543190606.2165556,5050,7749.0
1543190619.6982114,5100,7749.0
1543190633.560072,5150,7749.0
1543190644.35516,5200,7749.0
1543190654.1528041,5250,7749.0
1543190665.2647336,5300,7749.0
1543190674.581333,5350,7749.0
1543190685.9839716,5400,7749.0
1543190695.375085,5450,7749.0
1543190705.2376482,5500,7749.0
1543190715.0362332,5550,7749.0
1543190724.5075216,5600,7749.0
1543190734.2625904,5650,7749.0
1543190743.5115442,5700,7749.0
1543190755.2448473,5750,7749.0
1543190764.49031,5800,7749.0
1543190773.9987626,5850,7749.0
1543190784.7892895,5900,7749.0
1543190794.2621844,5950,7749.0
1543190813.31788,6000,7749.0
1543190826.2786582,6050,7749.0
1543190838.6360962,6100,7749.0
1543190850.9492438,6150,7749.0
1543190861.830399,6200,7749.0
1543190871.5386508,6250,7749.0
1543190883.3899386,6300,7749.0
1543190893.2970717,6350,7749.0
1543190903.845724,6400,7749.0
1543190913.0105965,6450,7749.0
1543190922.589434,6500,7749.0
1543190933.8586419,6550,7749.0
1543190942.390371,6600,7749.0
1543190951.829628,6650,7749.0
1543190961.979695,6700,7749.0
1543190972.4660509,6750,7749.0
1543190984.162121,6800,7749.0
1543190995.1271458,6850,7749.0
1543191004.2391753,6900,7749.0
1543191014.2636545,6950,7749.0
1543191034.937417,7000,7749.0
1543191046.0722766,7050,7749.0
1543191059.3668666,7100,7749.0
1543191072.5164585,7150,7749.0
1543191083.065157,7200,7749.0
1543191093.0010195,7250,7749.0
1543191101.8176525,7300,7749.0
1543191112.3793807,7350,7749.0
1543191122.5655098,7400,7749.0
1543191132.8079638,7450,7749.0
1543191143.5046923,7500,7749.0
1543191152.8235383,7550,7749.0
1543191162.3515143,7600,7749.0
1543191172.9429235,7650,7749.0
1543191182.369224,7700,7749.0
1543191192.0662646,7750,7749.0
1543191203.482135,7800,7749.0
1543191212.951838,7850,7749.0
1543191222.2107735,7900,7749.0
1543191231.062473,7950,7749.0
1543191247.7248063,8000,7749.0
1543191260.7022233,8050,7749.0
1543191274.1127167,8100,7749.0
1543191287.6154377,8150,7749.0
1543191298.016181,8200,7749.0
1543191307.9997263,8250,7749.0
1543191319.140443,8300,7749.0
1543191329.791501,8350,7749.0
1543191340.72608,8400,7749.0
1543191351.2276924,8450,7749.0
1543191361.4127784,8500,7749.0
1543191370.9109256,8550,7749.0
1543191380.6253128,8600,7749.0
1543191391.2380064,8650,7749.0
1543191402.47415,8700,7749.0
1543191414.4045486,8750,7749.0
1543191424.5512552,8800,7749.0
1543191433.330537,8850,7749.0
1543191442.7718074,8900,7749.0
1543191451.032845,8950,7749.0
1543191469.0819182,9000,7749.0
1543191482.1589212,9050,7749.0
1543191494.2357635,9100,7749.0
1543191508.481503,9150,7749.0
1543191518.5468714,9200,7749.0
1543191528.2371917,9250,7749.0
1543191537.4448416,9300,7749.0
1543191546.1487973,9350,7749.0
1543191558.261499,9400,7749.0
1543191570.1474485,9450,7749.0
1543191580.4496522,9500,7749.0
1543191589.2706304,9550,7749.0
1543191600.436362,9600,7749.0
1543191608.834826,9650,7749.0
1543191619.6788344,9700,7749.0
1543191629.4891696,9750,7749.0
1543191639.7256346,9800,7749.0
1543191650.3331008,9850,7749.0
1543191662.0600424,9900,7749.0
1543191671.5221555,9950,7749.0
