Wall time,Step,Value
1543189525.195935,50,1053.24658203125
1543189536.2060034,100,1170.22998046875
1543189546.233963,150,1284.9947509765625
1543189556.113588,200,1304.5662841796875
1543189567.1576235,250,1166.304443359375
1543189578.4317455,300,1142.40283203125
1543189587.7759519,350,1381.0263671875
1543189597.9020424,400,1273.4794921875
1543189607.1636117,450,1393.1861572265625
1543189616.4265509,500,1393.4385986328125
1543189626.4053743,550,1292.1260986328125
1543189635.3781276,600,1438.8851318359375
1543189644.791498,650,1369.996337890625
1543189655.227022,700,1235.607177734375
1543189667.9395359,750,1012.8802490234375
1543189678.2072265,800,1255.6798095703125
1543189686.126682,850,1632.078369140625
1543189696.2948368,900,1268.6600341796875
1543189707.0284388,950,1200.637451171875
1543189720.312777,1000,969.9342651367188
1543189732.6626272,1050,1043.65869140625
1543189744.5336869,1100,1086.118408203125
1543189756.68228,1150,1061.224609375
1543189768.440793,1200,1096.248046875
1543189778.9658244,1250,1227.0142822265625
1543189788.431698,1300,1363.9617919921875
1543189798.1980376,1350,1321.3773193359375
1543189807.5597866,1400,1379.28564453125
1543189817.6271987,1450,1281.420654296875
1543189829.0716686,1500,1126.7913818359375
1543189839.2708607,1550,1264.9901123046875
1543189849.8367686,1600,1221.010986328125
1543189859.6203647,1650,1319.8240966796875
1543189868.8533113,1700,1398.7437744140625
1543189879.9182713,1750,1165.0689697265625
1543189891.1311667,1800,1150.01953125
1543189901.6822658,1850,1222.44482421875
1543189910.08392,1900,1538.6524658203125
1543189919.067644,1950,1438.523193359375
1543189938.1251948,2000,674.5126953125
1543189950.2801144,2050,1061.176513671875
1543189962.930687,2100,1018.72900390625
1543189976.6250741,2150,940.4183959960938
1543189988.730634,2200,1064.714111328125
1543189997.2945557,2250,1509.754638671875
1543190005.8856857,2300,1503.833251953125
1543190016.1079013,2350,1262.605712890625
1543190027.4033093,2400,1141.106201171875
1543190036.767373,2450,1379.3834228515625
1543190046.1839678,2500,1371.27978515625
1543190057.4045298,2550,1148.860595703125
1543190067.1950283,2600,1318.6722412109375
1543190076.5737169,2650,1377.3043212890625
1543190087.6909823,2700,1159.9818115234375
1543190097.8562648,2750,1269.6011962890625
1543190108.6353047,2800,1196.580810546875
1543190117.9307725,2850,1389.1309814453125
1543190128.0842965,2900,1270.5078125
1543190138.3765404,2950,1253.4906005859375
1543190157.9048433,3000,658.1767578125
1543190170.1699347,3050,1050.8758544921875
1543190183.1423223,3100,993.2590942382812
1543190194.8424833,3150,1101.94873046875
1543190207.242314,3200,1039.5860595703125
1543190217.2863083,3250,1285.0665283203125
1543190226.59298,3300,1387.4368896484375
1543190235.8841133,3350,1389.8001708984375
1543190247.2766352,3400,1131.6973876953125
1543190258.0035553,3450,1202.4599609375
1543190268.7685118,3500,1198.5546875
1543190278.7243195,3550,1296.33544921875
1543190288.745872,3600,1287.6224365234375
1543190297.061135,3650,1555.064453125
1543190308.2863157,3700,1148.27099609375
1543190316.9961588,3750,1483.881103515625
1543190326.776466,3800,1319.9306640625
1543190337.8237228,3850,1167.1458740234375
1543190347.2436848,3900,1370.8172607421875
1543190357.5532963,3950,1251.53271484375
1543190376.5312562,4000,677.6744384765625
1543190389.7480066,4050,974.6023559570312
1543190402.8409696,4100,984.1686401367188
1543190414.094732,4150,1145.976806640625
1543190424.841653,4200,1200.2904052734375
1543190433.984707,4250,1412.4808349609375
1543190443.7888985,4300,1316.719482421875
1543190454.93531,4350,1157.39111328125
1543190465.216369,4400,1254.921630859375
1543190474.8420293,4450,1340.994873046875
1543190485.6937194,4500,1188.6815185546875
1543190495.8039272,4550,1276.8118896484375
1543190506.4423232,4600,1212.5157470703125
1543190517.0030422,4650,1222.0501708984375
1543190525.520549,4700,1517.37109375
1543190535.4632375,4750,1298.08642578125
1543190544.9794445,4800,1357.2950439453125
1543190555.40441,4850,1237.61474609375
1543190565.1699035,4900,1321.88232421875
1543190575.4381073,4950,1256.321533203125
1543190594.1559696,5000,686.8080444335938
1543190606.2172148,5050,1068.99560546875
1543190619.6986663,5100,955.493408203125
1543190633.560514,5150,929.3348388671875
1543190644.3561552,5200,1194.768310546875
1543190654.1535099,5250,1317.1534423828125
1543190665.265434,5300,1160.3970947265625
1543190674.5820003,5350,1385.7978515625
1543190685.9846842,5400,1130.9503173828125
1543190695.3759475,5450,1374.7171630859375
1543190705.2386038,5500,1309.2806396484375
1543190715.0371506,5550,1317.7657470703125
1543190724.508263,5600,1363.944091796875
1543190734.263239,5650,1323.30126953125
1543190743.512338,5700,1396.6339111328125
1543190755.2455573,5750,1098.4022216796875
1543190764.491032,5800,1397.4879150390625
1543190773.99954,5850,1357.6463623046875
1543190784.7899747,5900,1196.1182861328125
1543190794.2628722,5950,1362.9285888671875
1543190813.3195817,6000,674.5718383789062
1543190826.2790644,6050,994.2753295898438
1543190838.6368327,6100,1042.855712890625
1543190850.9501343,6150,1046.9569091796875
1543190861.831309,6200,1185.1966552734375
1543190871.5393863,6250,1329.476318359375
1543190883.3906453,6300,1087.740234375
1543190893.2977486,6350,1302.783447265625
1543190903.8464217,6400,1222.956298828125
1543190913.0112805,6450,1410.0379638671875
1543190922.590288,6500,1347.618896484375
1543190933.859351,6550,1144.1602783203125
1543190942.3911223,6600,1515.294677734375
1543190951.830323,6650,1367.8388671875
1543190961.9804199,6700,1272.011962890625
1543190972.4668818,6750,1230.67138671875
1543190984.1627507,6800,1102.2188720703125
1543190995.1279202,6850,1176.206298828125
1543191004.240076,6900,1417.6427001953125
1543191014.264321,6950,1287.4757080078125
1543191034.938019,7000,621.6614990234375
1543191046.0729725,7050,1158.20751953125
1543191059.3674312,7100,969.0746459960938
1543191072.5170996,7150,979.7958374023438
1543191083.0658987,7200,1222.87353515625
1543191093.0017376,7250,1299.3211669921875
1543191101.8184361,7300,1466.317138671875
1543191112.38036,7350,1221.397216796875
1543191122.5661998,7400,1267.0816650390625
1543191132.8085406,7450,1259.868896484375
1543191143.5057864,7500,1207.104248046875
1543191152.8243809,7550,1386.0855712890625
1543191162.3521757,7600,1354.6585693359375
1543191172.9438353,7650,1217.8524169921875
1543191182.370163,7700,1369.7891845703125
1543191192.0671651,7750,1331.452392578125
1543191203.4831576,7800,1129.25439453125
1543191212.9524937,7850,1364.15576171875
1543191222.211484,7900,1394.48828125
1543191231.063161,7950,1459.4066162109375
1543191247.7255027,8000,772.0048828125
1543191260.7035606,8050,993.0624389648438
1543191274.1133628,8100,961.1201171875
1543191287.6158414,8150,954.3179321289062
1543191298.0169556,8200,1240.7547607421875
1543191308.0006716,8250,1293.337158203125
1543191319.1413078,8300,1157.5836181640625
1543191329.7922137,8350,1211.15673828125
1543191340.7270436,8400,1179.3343505859375
1543191351.2284198,8450,1228.620361328125
1543191361.413501,8500,1267.6182861328125
1543191370.9116602,8550,1359.3453369140625
1543191380.6260128,8600,1328.7335205078125
1543191391.238957,8650,1216.320068359375
1543191402.4755504,8700,1148.122802734375
1543191414.4051638,8750,1080.5323486328125
1543191424.5521388,8800,1271.9510498046875
