Wall time,Step,Value
1542759437.892351,50,2557.0
1542759448.066307,100,2609.0
1542759458.4461927,150,2609.0
1542759468.8440826,200,2609.0
1542759478.775857,250,2609.0
1542759489.1694438,300,2609.0
1542759499.1759596,350,2609.0
1542759510.3991027,400,2609.0
1542759520.9367993,450,2609.0
